"Name","Hostname","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_loss","train_loss"
"fold_powerpcspe","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:20:12.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.026080625131726265","1","","0.9987376925018936","0.9987376925018936","0.0045829346565897724","0.029704071073003345"
"fold_powerpc","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:19:53.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.010844648815691473","1","","1","1","0.0001064697769898135","0.028886686349568633"
"fold_mipsel","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:19:34.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.0023578619584441185","1","","0.983841059602649","0.983841059602649","0.04183628086505805","0.02620853401975142"
"fold_mips64el","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:19:15.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.0004298514104448259","1","","0.99721706864564","0.99721706864564","0.012993785939590238","0.02794000059722996"
"fold_mips","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:18:56.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.02003706246614456","1","","0.9971949509116408","0.9971949509116408","0.009936111847179876","0.027123425342375253"
"fold_m68k","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:18:38.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.08008569478988647","1","","0","0","5.947949105414791","0.030219093633178356"
"fold_ia64","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:18:19.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.04220886155962944","1","","0.9975922953451044","0.9975922953451044","0.009679658310069963","0.02616215053822114"
"fold_i386","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:18:00.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.0011799222556874156","1","","0.8371501272264631","0.8371501272264631","0.4444882137700915","0.027758764802311747"
"fold_hppa","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:17:41.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.04845293238759041","1","","0.18571428571428572","0.18571428571428572","9.33160934950176","0.03057357445704571"
"fold_armhf","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:17:22.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.020986715331673626","1","","0.9083854818523154","0.9083854818523154","0.3260865584015846","0.02609685280195736"
"fold_armel","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:17:04.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.00792765524238348","1","","1","1","0.00022510258137764703","0.03054004202557662"
"fold_arm64","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:16:45.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.025360120460391045","1","","0.9812981298129811","0.9812981298129811","0.0446904891498873","0.028355168428890215"
"fold_amd64","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:16:26.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.0027436071541160345","1","","0.8884562528630325","0.8884562528630325","0.4559438902398814","0.028004530477526577"
"fold_alpha","idun-09-15","logo Simple2d instructionwidth_type 03:16:06, 14-03-2025","finished","-","","","2025-03-14T02:16:07.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","10","all-experiments-21262944","0.01826084405183792","1","","0.22639133719466129","0.22639133719466129","2.17346976106129","0.02518850127956105"
"overall_metrics","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:15:53.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","","","0.640354790186213","","","",""
"fold_x32","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:15:34.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.010574798099696636","1","","0.9868295019157088","0.9868295019157088","0.06052335056687454","0.03016005868195103"
"fold_sparc64","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:15:14.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.014402132481336594","1","","0.934065934065934","0.934065934065934","0.1690455162181304","0.02849049315653034"
"fold_sparc","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:14:56.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.00025865453062579036","1","","0.31987951807228915","0.31987951807228915","3.14902742092426","0.027556610240325973"
"fold_sh4","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:14:37.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.06268107146024704","1","","1","1","0.06660356120236459","0.031662287834916154"
"fold_s390x","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:14:18.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.010966427624225616","1","","0.00819672131147541","0.00819672131147541","4.50675493478775","0.03207503430026074"
"fold_s390","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:14:00.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.002989682601764798","1","","0.04144074360960496","0.04144074360960496","4.1999725147529885","0.035021431959173115"
"fold_riscv64","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:13:41.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.013329084031283855","1","","0.722972972972973","0.722972972972973","0.6577982783317566","0.03079322644432575"
"fold_ppc64el","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:13:22.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.006554895080626011","1","","0.07039455009934714","0.07039455009934714","2.571473377091544","0.030093347956681"
"fold_ppc64","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:13:03.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.009217320010066032","1","","0.5347687963289799","0.5347687963289799","1.4606800662146675","0.03406444679897613"
"fold_powerpcspe","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:12:44.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.0022111774887889624","1","","0.9997475385003788","0.9997475385003788","0.0014984268277804668","0.03164018668878057"
"fold_powerpc","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:12:26.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.06223108991980553","1","","1","1","0.000027280860059251783","0.032845318271409206"
"fold_mipsel","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:12:07.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.00748865120112896","1","","0.9925827814569536","0.9925827814569536","0.02316414901465809","0.03404777443391954"
"fold_mips64el","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:11:48.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.021268824115395542","1","","0.988404452690167","0.988404452690167","0.03426514784394599","0.03427891862778352"
"fold_mips","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:11:29.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.0041944351978600025","1","","0.9983169705469844","0.9983169705469844","0.01281142172021126","0.03241617855172477"
"fold_m68k","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:11:11.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.029459074139595032","1","","0","0","6.931082967398823","0.029516278743407603"
"fold_ia64","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:10:53.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.0013672030763700604","1","","0.06360353130016051","0.06360353130016051","1.6186166054163225","0.02788582266963112"
"fold_i386","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:10:34.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.0001255899842362851","1","","0.8737522019964769","0.8737522019964769","0.3118772509507835","0.027113270331699104"
"fold_hppa","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:10:16.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.0321989469230175","1","","0.2010351966873706","0.2010351966873706","6.119813868873997","0.0338554489390113"
"fold_armhf","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:09:57.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.006638531107455492","1","","0.9316645807259074","0.9316645807259074","0.1806753497156832","0.030923897711349065"
"fold_armel","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:09:39.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.003552934154868126","1","","1","1","0.000020578087065374684","0.03181092661525377"
"fold_arm64","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:09:20.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.005413802806288004","1","","0.9966996699669968","0.9966996699669968","0.007950768128450778","0.03105599344025591"
"fold_amd64","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:09:02.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.014112618751823902","1","","0.8841044434264773","0.8841044434264773","0.48285864056020544","0.024661875893510016"
"fold_alpha","idun-09-15","logo Simple2d instructionwidth_type 03:08:42, 14-03-2025","finished","-","","","2025-03-14T02:08:43.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","9","all-experiments-21262944","0.10896690934896468","1","","0.4255854948375724","0.4255854948375724","1.5397743743563457","0.02744082352007533"
"overall_metrics","idun-09-15","logo Simple2d instructionwidth_type 03:01:08, 14-03-2025","finished","-","","","2025-03-14T02:08:28.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","8","all-experiments-21262944","","","0.7782353856527828","","","",""
"fold_x32","idun-09-15","logo Simple2d instructionwidth_type 03:01:08, 14-03-2025","finished","-","","","2025-03-14T02:08:07.000Z","20","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","8","all-experiments-21262944","0.05846308916807175","1","","0.9849137931034484","0.9849137931034484","0.06830054695529866","0.0336277622600764"
"fold_sparc64","idun-09-15","logo Simple2d instructionwidth_type 03:01:08, 14-03-2025","finished","-","","","2025-03-14T02:07:47.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2d","0.3","","","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","GrayScaleImage","32","16","","","true","LOGO_architecture_wandb","8","all-experiments-21262944","0.08302630484104156","1","","0.7182539682539683","0.7182539682539683","0.5744771407200739","0.02980396813597799"
