"Name","Hostname","Group","State","Notes","User","Tags","Created","Runtime","Sweep","data.name","data.params.dataset_path","data.params.feature_csv_path","data.params.file_byte_read_limit","data.params.use_code_only","model.name","model.params.dropout_rate","model.params.embedding_dim","model.params.input_length","model.params.num_classes","model.params.vocab_size","target_feature","training.batch_size","training.criterion","training.epochs","training.learning_rate","training.optimizer","training.weight_decay","transforms.name","transforms.params.dimx","transforms.params.dimy","transforms.params.duplicate_to_n_channels","transforms.params.length","transforms.params.normalize","validator.name","validator.seed","validator.wandb_project_name","batch_loss","epoch","overall_accuracy","test_accuracy_chunk","test_accuracy_file","test_loss","train_loss"
"fold_mipsel","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:36:58.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","2.284841542632421e-7","1","","0.9403973509933776","0.9403973509933776","0.28026642147214864","0.007985274959781947"
"fold_mips64el","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:36:39.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","0.00001293659079237841","1","","0.9928107606679036","0.9928107606679036","0.01721604360928348","0.008633839192294442"
"fold_mips","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:36:19.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","0.00004312491000746377","1","","0.8754558204768583","0.8754558204768583","0.3696627527076219","0.007922349522923429"
"fold_m68k","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:36:00.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","0.0291463416069746","1","","0.9984090909090908","0.9984090909090908","0.01945820869970861","0.008130471457016036"
"fold_ia64","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:35:41.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","0.0000124534517453867","1","","0.8641653290529695","0.8641653290529695","0.712502617866565","0.007647481388224454"
"fold_i386","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:35:21.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","3.793021363662774e-8","1","","0.997259737717753","0.997259737717753","0.00744255844140298","0.008831979413674217"
"fold_hppa","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:35:02.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","0.015419184230268002","1","","0.11677018633540372","0.11677018633540372","6.834052462326853","0.01577728797702995"
"fold_armhf","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:34:42.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","0.08476334810256958","1","","0.957947434292866","0.957947434292866","0.13630351768658747","0.007873887667906957"
"fold_armel","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:34:22.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","0.00008871484897099435","1","","0.99925","0.99925","0.0048671002714095815","0.008675554284695767"
"fold_arm64","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:34:03.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","0.0005321622593328357","1","","0.7692519251925193","0.7692519251925193","0.7137909638777113","0.00837977658608346"
"fold_amd64","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:33:43.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","0.012872641906142237","1","","0.9986257443884564","0.9986257443884564","0.001517252844182358","0.008077619275245468"
"fold_alpha","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:33:23, 14-03-2025","finished","-","","","2025-03-14T03:33:23.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","10","all-experiments-21262944","0.07582665979862213","1","","0.16192394862754975","0.16192394862754975","22.420669616214813","0.00867563950574848"
"overall_metrics","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:33:09.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","","","0.7777581824783443","","","",""
"fold_x32","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:32:49.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.03380441293120384","1","","0.9992816091954024","0.9992816091954024","0.0028466037199379223","0.014540535198444109"
"fold_sparc64","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:32:30.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.00005136030085850507","1","","0.9505494505494504","0.9505494505494504","0.2535577951572262","0.012759613160458785"
"fold_sparc","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:32:10.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.00012643192894756794","1","","1","1","5.157726888773467e-7","0.012610010075659222"
"fold_sh4","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:31:51.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.034557439386844635","1","","1","1","0.0006073556538193702","0.012935894347560184"
"fold_s390x","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:31:31.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.000021336427380447276","1","","0.9980214810627474","0.9980214810627474","0.007852739003117686","0.01370666306157407"
"fold_s390","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:31:12.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.00009999201574828476","1","","0.9986444616576298","0.9986444616576298","0.003808261598115442","0.014397246788703893"
"fold_riscv64","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:30:53.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.018284879624843597","1","","0.9990990990990992","0.9990990990990992","0.002283333299703827","0.013287624089392384"
"fold_ppc64el","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:30:33.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.0004620655672624707","1","","0.9991484530229918","0.9991484530229918","0.004568129974359181","0.01318689815031191"
"fold_ppc64","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:30:13.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.008768591098487377","1","","0.03106247793858101","0.03106247793858101","11.123887782626682","0.012422597931798025"
"fold_powerpcspe","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:29:54.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.027994100004434586","1","","1","1","0.00003942763199545645","0.013251821857880371"
"fold_powerpc","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:29:35.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.0004774783155880869","1","","1","1","0.00000840716909321384","0.0136857376449466"
"fold_mipsel","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:29:16.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.00008029241143958643","1","","0.9981456953642384","0.9981456953642384","0.005443126050391522","0.0125361832075477"
"fold_mips64el","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:28:57.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.00030136917484924197","1","","0.9897959183673468","0.9897959183673468","0.02408906670205076","0.012648979819512084"
"fold_mips","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:28:38.000Z","17","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.0213292445987463","1","","0.644039270687237","0.644039270687237","1.417352160172803","0.013058160296165003"
"fold_m68k","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:28:18.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.00026498446823097765","1","","0.47795454545454547","0.47795454545454547","2.0533912976582847","0.013326418252492192"
"fold_ia64","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:27:59.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.00033019459806382656","1","","0.0004012841091492777","0.0004012841091492777","4.934585265624217","0.012580251885952272"
"fold_i386","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:27:39.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.000005602669716608943","1","","0.978077901742024","0.978077901742024","0.06160365988616832","0.013216729260513886"
"fold_hppa","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:27:20.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.011464674025774002","1","","0.408695652173913","0.408695652173913","1.6309340862851394","0.01304313358847237"
"fold_armhf","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:27:01.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.01089559867978096","1","","0.9832290362953692","0.9832290362953692","0.06387571128612358","0.012354529910814078"
"fold_armel","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:26:42.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.000308736867737025","1","","0.9995","0.9995","0.0008499655024793536","0.012504918725926031"
"fold_arm64","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:26:23.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.000004788991191162495","1","","0.037953795379537955","0.037953795379537955","11.23369037895872","0.01309054264709818"
"fold_amd64","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:26:04.000Z","18","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.00010931079305009916","1","","0.9963353183692166","0.9963353183692166","0.010252353216460704","0.01416606278439347"
"fold_alpha","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:25:44, 14-03-2025","finished","-","","","2025-03-14T03:25:44.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","9","all-experiments-21262944","0.1277053952217102","1","","0.15839838831528583","0.15839838831528583","31.483179395160978","0.013227297119309676"
"overall_metrics","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:18:01, 14-03-2025","finished","-","","","2025-03-14T03:25:30.000Z","3","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","8","all-experiments-21262944","","","0.8474713418745785","","","",""
"fold_x32","idun-09-15","logo Simple2dEmbedding instructionwidth_type 04:18:01, 14-03-2025","finished","-","","","2025-03-14T03:25:10.000Z","19","","ISAdetectDataset","ISAdetect/ISAdetect_full_dataset/","ISAdetect-features.csv","512","true","Simple2dEmbedding","0.3","","512","2","","instructionwidth_type","64","CrossEntropyLoss","2","0.0001","AdamW","0.01","Vector1D","","","","512","","LOGO_architecture_wandb","8","all-experiments-21262944","0.025040512904524803","1","","0.9997605363984674","0.9997605363984674","0.000877786109884815","0.008022299511522935"
